sale_id,sale_date,store,region,product,category,supplier,quantity,unit_price,unit_cost,revenue,gross_margin,member_id,is_member
5195,2025-01-25,Spokane,Inland,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1043,Y
5196,2025-01-25,Spokane,Inland,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1002,Y
5197,2025-01-25,Eugene,Willamette,Down Sweater,Apparel,Olympic Down Works,2,185.00,74.00,370.00,222.00,,N
5198,2025-01-25,Eugene,Willamette,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1033,Y
5199,2025-01-25,Seattle Flagship,Puget Sound,Belay Device,Climbing,Kitsap Forge,2,49.00,19.00,98.00,60.00,1005,Y
5200,2025-01-25,Portland Pearl,Willamette,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1026,Y
5201,2025-01-25,Tacoma,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,3,199.00,84.00,597.00,345.00,1001,Y
5202,2025-01-25,Tacoma,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1038,Y
5203,2025-01-26,Seattle Flagship,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1054,Y
5204,2025-01-26,Eugene,Willamette,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,,N
5205,2025-01-26,Bellevue,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,,N
5206,2025-01-26,Bellevue,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,1058,Y
5207,2025-01-26,Portland Pearl,Willamette,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,,N
5208,2025-01-26,Bellevue,Puget Sound,Approach Shoe,Footwear,Fraser Valley Rubber,2,129.00,52.00,258.00,154.00,1046,Y
5209,2025-01-26,Seattle Flagship,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1009,Y
5210,2025-01-26,Seattle Flagship,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1008,Y
5211,2025-01-26,Bellingham,North Cascades,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1001,Y
5212,2025-01-26,Bellevue,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1051,Y
5213,2025-01-26,Tacoma,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1056,Y
5214,2025-01-26,Bellevue,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1003,Y
5215,2025-01-27,Tacoma,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1010,Y
5216,2025-01-27,Bellevue,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,594.15,289.00,594.15,305.15,1037,Y
5217,2025-01-27,Spokane,Inland,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1025,Y
5218,2025-01-27,Boise,Inland,Quickdraw Set of 6,Climbing,Nordvik Outdoor,2,131.75,62.00,263.50,139.50,1046,Y
5219,2025-01-27,Bellingham,North Cascades,Ski Skins,Snow,Nordvik Outdoor,3,199.00,84.00,597.00,345.00,1006,Y
5220,2025-01-27,Seattle Flagship,Puget Sound,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1045,Y
5221,2025-01-27,Portland Pearl,Willamette,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,1008,Y
5222,2025-01-27,Tacoma,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,288.15,138.00,288.15,150.15,1025,Y
5223,2025-01-27,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1039,Y
5224,2025-01-28,Seattle Flagship,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1025,Y
5225,2025-01-28,Bellevue,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1005,Y
5226,2025-01-28,Seattle Flagship,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1020,Y
5227,2025-01-28,Spokane,Inland,Headlamp 400,Camping,Sanko Technical,1,37.40,16.00,37.40,21.40,1040,Y
5228,2025-01-28,Portland Pearl,Willamette,Sun Hoody,Apparel,Cascade Textiles,2,62.00,24.00,124.00,76.00,1049,Y
5229,2025-01-28,Bellingham,North Cascades,Backcountry Boot,Footwear,Fraser Valley Rubber,1,186.15,88.00,186.15,98.15,,N
5230,2025-01-28,Tacoma,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1022,Y
5231,2025-01-28,Boise,Inland,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1009,Y
5232,2025-01-28,Spokane,Inland,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,,N
5233,2025-01-28,Bellingham,North Cascades,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,,N
5234,2025-01-28,Bellingham,North Cascades,Approach Shoe,Footwear,Fraser Valley Rubber,2,129.00,52.00,258.00,154.00,,N
5235,2025-01-28,Bellingham,North Cascades,Vertex Climbing Harness,Climbing,Kitsap Forge,3,105.00,43.00,315.00,186.00,1057,Y
5236,2025-01-28,Seattle Flagship,Puget Sound,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,3,78.00,29.00,234.00,147.00,1050,Y
5237,2025-01-29,Tacoma,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1054,Y
5238,2025-01-29,Portland Pearl,Willamette,Belay Device,Climbing,Kitsap Forge,1,49.00,19.00,49.00,30.00,1028,Y
5239,2025-01-29,Bellevue,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,3,169.00,68.00,507.00,303.00,1045,Y
5240,2025-01-29,Boise,Inland,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,3,78.00,29.00,234.00,147.00,1045,Y
5241,2025-01-29,Seattle Flagship,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,3,160.65,78.00,481.95,247.95,1005,Y
5242,2025-01-29,Portland Pearl,Willamette,Approach Shoe,Footwear,Fraser Valley Rubber,1,129.00,52.00,129.00,77.00,1036,Y
5243,2025-01-29,Bellevue,Puget Sound,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1007,Y
5244,2025-01-29,Bellevue,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,67.15,31.00,134.30,72.30,1033,Y
5245,2025-01-29,Eugene,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1060,Y
5246,2025-01-29,Boise,Inland,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1027,Y
5247,2025-01-29,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,,N
5248,2025-01-29,Spokane,Inland,Backcountry Boot,Footwear,Fraser Valley Rubber,1,186.15,88.00,186.15,98.15,1006,Y
5249,2025-01-29,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1013,Y
5250,2025-01-29,Portland Pearl,Willamette,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1018,Y
5251,2025-01-30,Portland Pearl,Willamette,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1039,Y
5252,2025-01-30,Portland Pearl,Willamette,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1004,Y
5253,2025-01-30,Tacoma,Puget Sound,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1056,Y
5254,2025-01-30,Bellevue,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,,N
5255,2025-01-30,Seattle Flagship,Puget Sound,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1050,Y
5256,2025-01-30,Bellevue,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1050,Y
5257,2025-01-30,Spokane,Inland,Sun Hoody,Apparel,Cascade Textiles,3,62.00,24.00,186.00,114.00,1009,Y
5258,2025-01-30,Bellingham,North Cascades,Headlamp 400,Camping,Sanko Technical,2,44.00,16.00,88.00,56.00,,N
5259,2025-01-31,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,3,79.00,31.00,237.00,144.00,1053,Y
5260,2025-01-31,Tacoma,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1005,Y
5261,2025-01-31,Bellingham,North Cascades,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,3,24.00,8.50,72.00,46.50,1005,Y
5262,2025-01-31,Seattle Flagship,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,1010,Y
5263,2025-01-31,Bellevue,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,,N
5264,2025-01-31,Portland Pearl,Willamette,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,1,78.00,29.00,78.00,49.00,1028,Y
5265,2025-01-31,Portland Pearl,Willamette,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1011,Y
5266,2025-01-31,Portland Pearl,Willamette,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1056,Y
5267,2025-02-01,Portland Pearl,Willamette,Headlamp 400,Camping,Sanko Technical,2,37.40,16.00,74.80,42.80,1055,Y
5268,2025-02-01,Bellevue,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1024,Y
5269,2025-02-01,Spokane,Inland,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1038,Y
5270,2025-02-01,Spokane,Inland,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1016,Y
5271,2025-02-01,Bellingham,North Cascades,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,,N
5272,2025-02-01,Seattle Flagship,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1021,Y
5273,2025-02-01,Boise,Inland,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1007,Y
5274,2025-02-01,Seattle Flagship,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1046,Y
5275,2025-02-01,Portland Pearl,Willamette,Titanium Cook Set,Camping,Sanko Technical,1,115.00,47.00,115.00,68.00,1052,Y
5276,2025-02-01,Tacoma,Puget Sound,Sun Hoody,Apparel,Cascade Textiles,1,62.00,24.00,62.00,38.00,1048,Y
5277,2025-02-02,Spokane,Inland,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1060,Y
5278,2025-02-02,Boise,Inland,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1031,Y
5279,2025-02-02,Tacoma,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1027,Y
5280,2025-02-02,Portland Pearl,Willamette,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1029,Y
5281,2025-02-02,Seattle Flagship,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1017,Y
5282,2025-02-02,Tacoma,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1016,Y
5283,2025-02-02,Bellevue,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1027,Y
5284,2025-02-03,Portland Pearl,Willamette,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1011,Y
5285,2025-02-03,Eugene,Willamette,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1054,Y
5286,2025-02-03,Eugene,Willamette,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1054,Y
5287,2025-02-03,Seattle Flagship,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,1009,Y
5288,2025-02-03,Seattle Flagship,Puget Sound,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1004,Y
5289,2025-02-03,Portland Pearl,Willamette,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1059,Y
5290,2025-02-03,Eugene,Willamette,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1011,Y
5291,2025-02-04,Seattle Flagship,Puget Sound,PFD Vest,Water,Kitsap Forge,3,95.00,38.00,285.00,171.00,1004,Y
5292,2025-02-04,Bellevue,Puget Sound,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1024,Y
5293,2025-02-05,Seattle Flagship,Puget Sound,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,1,78.00,29.00,78.00,49.00,1018,Y
5294,2025-02-05,Seattle Flagship,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1012,Y
5295,2025-02-05,Bellingham,North Cascades,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1017,Y
5296,2025-02-05,Bellingham,North Cascades,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1031,Y
5297,2025-02-05,Bellevue,Puget Sound,Nimbus 20F Sleeping Bag,Camping,Olympic Down Works,1,259.00,104.00,259.00,155.00,1056,Y
5298,2025-02-05,Seattle Flagship,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,1054,Y
5299,2025-02-05,Portland Pearl,Willamette,PFD Vest,Water,Kitsap Forge,2,95.00,38.00,190.00,114.00,,N
5300,2025-02-05,Boise,Inland,Ridgeline 2P Tent,Camping,Cascade Textiles,1,349.00,142.00,349.00,207.00,1051,Y
5301,2025-02-05,Seattle Flagship,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1027,Y
5302,2025-02-06,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,1,44.00,16.00,44.00,28.00,1006,Y
5303,2025-02-06,Tacoma,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1042,Y
5304,2025-02-06,Boise,Inland,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1010,Y
5305,2025-02-06,Spokane,Inland,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1037,Y
5306,2025-02-06,Seattle Flagship,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,2,189.00,78.00,378.00,222.00,1029,Y
5307,2025-02-06,Portland Pearl,Willamette,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,131.75,62.00,131.75,69.75,,N
5308,2025-02-06,Tacoma,Puget Sound,Alpaca Base Layer,Apparel,Andes Alpaca Co-op,2,78.00,29.00,156.00,98.00,1057,Y
5309,2025-02-06,Eugene,Willamette,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1013,Y
5310,2025-02-06,Bellevue,Puget Sound,PFD Vest,Water,Kitsap Forge,3,95.00,38.00,285.00,171.00,1004,Y
5311,2025-02-06,Seattle Flagship,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,,N
5312,2025-02-07,Seattle Flagship,Puget Sound,Inflatable Kayak,Water,Fraser Valley Rubber,1,699.00,289.00,699.00,410.00,1044,Y
5313,2025-02-07,Bellevue,Puget Sound,Alpine 45L Pack,Camping,Olympic Down Works,1,189.00,78.00,189.00,111.00,1049,Y
5314,2025-02-07,Seattle Flagship,Puget Sound,Titanium Cook Set,Camping,Sanko Technical,3,115.00,47.00,345.00,204.00,1022,Y
5315,2025-02-07,Spokane,Inland,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1010,Y
5316,2025-02-09,Seattle Flagship,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,2,169.00,68.00,338.00,202.00,1050,Y
5317,2025-02-09,Bellevue,Puget Sound,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1003,Y
5318,2025-02-09,Spokane,Inland,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1019,Y
5319,2025-02-09,Seattle Flagship,Puget Sound,Down Sweater,Apparel,Olympic Down Works,3,185.00,74.00,555.00,333.00,1057,Y
5320,2025-02-09,Seattle Flagship,Puget Sound,Ski Skins,Snow,Nordvik Outdoor,2,199.00,84.00,398.00,230.00,1019,Y
5321,2025-02-09,Eugene,Willamette,Cascade Camp Stove,Camping,Kitsap Forge,1,84.00,34.00,84.00,50.00,1017,Y
5322,2025-02-09,Bellingham,North Cascades,Chalk Bag,Climbing,Kitsap Forge,1,26.00,9.00,26.00,17.00,1038,Y
5323,2025-02-09,Spokane,Inland,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1007,Y
5324,2025-02-10,Portland Pearl,Willamette,Approach Shoe,Footwear,Fraser Valley Rubber,3,129.00,52.00,387.00,231.00,1040,Y
5325,2025-02-10,Seattle Flagship,Puget Sound,Trailhead Sleeping Pad,Camping,Sanko Technical,2,99.00,41.00,198.00,116.00,1008,Y
5326,2025-02-10,Spokane,Inland,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1027,Y
5327,2025-02-10,Bellingham,North Cascades,Ridgeline 2P Tent,Camping,Cascade Textiles,1,296.65,142.00,296.65,154.65,,N
5328,2025-02-11,Seattle Flagship,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1021,Y
5329,2025-02-11,Bellingham,North Cascades,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1019,Y
5330,2025-02-11,Tacoma,Puget Sound,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1044,Y
5331,2025-02-11,Portland Pearl,Willamette,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,2,24.00,8.50,48.00,31.00,1022,Y
5332,2025-02-11,Spokane,Inland,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,3,24.00,8.50,72.00,46.50,1007,Y
5333,2025-02-11,Spokane,Inland,Quickdraw Set of 6,Climbing,Nordvik Outdoor,1,155.00,62.00,155.00,93.00,1022,Y
5334,2025-02-11,Seattle Flagship,Puget Sound,Chalk Bag,Climbing,Kitsap Forge,3,26.00,9.00,78.00,51.00,,N
5335,2025-02-11,Portland Pearl,Willamette,Backcountry Boot,Footwear,Fraser Valley Rubber,1,219.00,88.00,219.00,131.00,1005,Y
5336,2025-02-11,Boise,Inland,Stormbreak Rain Jacket,Apparel,Cascade Textiles,3,169.00,68.00,507.00,303.00,1054,Y
5337,2025-02-12,Tacoma,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,1056,Y
5338,2025-02-12,Seattle Flagship,Puget Sound,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,,N
5339,2025-02-12,Bellevue,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1002,Y
5340,2025-02-12,Tacoma,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1020,Y
5341,2025-02-12,Seattle Flagship,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,203.15,98.00,203.15,105.15,1008,Y
5342,2025-02-12,Seattle Flagship,Puget Sound,Down Sweater,Apparel,Olympic Down Works,1,185.00,74.00,185.00,111.00,1025,Y
5343,2025-02-12,Tacoma,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1006,Y
5344,2025-02-12,Spokane,Inland,Fleece Quarter-Zip,Apparel,Cascade Textiles,3,79.00,31.00,237.00,144.00,1041,Y
5345,2025-02-12,Bellevue,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,1,89.00,36.00,89.00,53.00,1055,Y
5346,2025-02-12,Bellingham,North Cascades,Ridgeline 3P Tent,Camping,Cascade Textiles,1,419.00,168.00,419.00,251.00,1021,Y
5347,2025-02-12,Portland Pearl,Willamette,Dry Bag 30L,Water,Fraser Valley Rubber,2,42.00,17.00,84.00,50.00,1004,Y
5348,2025-02-13,Bellingham,North Cascades,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,,N
5349,2025-02-13,Portland Pearl,Willamette,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1015,Y
5350,2025-02-13,Eugene,Willamette,PFD Vest,Water,Kitsap Forge,1,95.00,38.00,95.00,57.00,1039,Y
5351,2025-02-13,Bellingham,North Cascades,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1003,Y
5352,2025-02-13,Tacoma,Puget Sound,Trail Runner GTX,Footwear,Fraser Valley Rubber,2,126.65,61.00,253.30,131.30,1055,Y
5353,2025-02-13,Portland Pearl,Willamette,Fleece Quarter-Zip,Apparel,Cascade Textiles,2,79.00,31.00,158.00,96.00,1042,Y
5354,2025-02-13,Seattle Flagship,Puget Sound,Avalanche Beacon,Snow,Nordvik Outdoor,1,399.00,178.00,399.00,221.00,1005,Y
5355,2025-02-13,Bellingham,North Cascades,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,,N
5356,2025-02-13,Bellevue,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1060,Y
5357,2025-02-13,Bellingham,North Cascades,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,,N
5358,2025-02-13,Spokane,Inland,Stormbreak Rain Jacket,Apparel,Cascade Textiles,1,169.00,68.00,169.00,101.00,1039,Y
5359,2025-02-13,Seattle Flagship,Puget Sound,Trail Convertible Pant,Apparel,Cascade Textiles,2,89.00,36.00,178.00,106.00,1015,Y
5360,2025-02-13,Bellingham,North Cascades,Touring Ski Package,Snow,Nordvik Outdoor,1,949.00,412.00,949.00,537.00,1049,Y
5361,2025-02-13,Seattle Flagship,Puget Sound,Headlamp 400,Camping,Sanko Technical,3,44.00,16.00,132.00,84.00,1041,Y
5362,2025-02-14,Boise,Inland,Fleece Quarter-Zip,Apparel,Cascade Textiles,3,67.15,31.00,201.45,108.45,1013,Y
5363,2025-02-14,Boise,Inland,Titanium Cook Set,Camping,Sanko Technical,2,115.00,47.00,230.00,136.00,1056,Y
5364,2025-02-14,Tacoma,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1054,Y
5365,2025-02-14,Spokane,Inland,Ski Skins,Snow,Nordvik Outdoor,1,199.00,84.00,199.00,115.00,1013,Y
5366,2025-02-14,Seattle Flagship,Puget Sound,Nimbus 0F Sleeping Bag,Camping,Olympic Down Works,1,339.00,138.00,339.00,201.00,1001,Y
5367,2025-02-14,Bellingham,North Cascades,Snowshoe Kit,Snow,Kitsap Forge,3,152.15,76.00,456.45,228.45,,N
5368,2025-02-14,Seattle Flagship,Puget Sound,Dry Bag 30L,Water,Fraser Valley Rubber,1,42.00,17.00,42.00,25.00,1016,Y
5369,2025-02-15,Seattle Flagship,Puget Sound,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1002,Y
5370,2025-02-15,Portland Pearl,Willamette,Basecamp 65L Pack,Camping,Olympic Down Works,1,229.00,96.00,229.00,133.00,1045,Y
5371,2025-02-15,Portland Pearl,Willamette,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1046,Y
5372,2025-02-15,Portland Pearl,Willamette,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,1008,Y
5373,2025-02-15,Tacoma,Puget Sound,Dynamic Rope 60m,Climbing,Nordvik Outdoor,1,239.00,98.00,239.00,141.00,1054,Y
5374,2025-02-15,Seattle Flagship,Puget Sound,Snowshoe Kit,Snow,Kitsap Forge,3,179.00,76.00,537.00,309.00,1013,Y
5375,2025-02-15,Seattle Flagship,Puget Sound,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,1,24.00,8.50,24.00,15.50,1031,Y
5376,2025-02-16,Bellevue,Puget Sound,Summit Shell Jacket,Apparel,Cascade Textiles,1,299.00,121.00,299.00,178.00,1054,Y
5377,2025-02-16,Portland Pearl,Willamette,Merino Hiking Socks,Apparel,Andes Alpaca Co-op,2,20.40,8.50,40.80,23.80,1043,Y
5378,2025-02-16,Boise,Inland,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,1,59.00,22.00,59.00,37.00,1010,Y
5379,2025-02-16,Bellingham,North Cascades,Snowshoe Kit,Snow,Kitsap Forge,1,179.00,76.00,179.00,103.00,1029,Y
5380,2025-02-16,Spokane,Inland,Paddle Carbon,Water,Sanko Technical,1,279.00,112.00,279.00,167.00,1056,Y
5381,2025-02-16,Seattle Flagship,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1037,Y
5382,2025-02-16,Seattle Flagship,Puget Sound,Fleece Quarter-Zip,Apparel,Cascade Textiles,1,79.00,31.00,79.00,48.00,1038,Y
5383,2025-02-16,Portland Pearl,Willamette,Ski Skins,Snow,Nordvik Outdoor,2,169.15,84.00,338.30,170.30,1049,Y
5384,2025-02-16,Bellevue,Puget Sound,Insulated Camp Bootie,Footwear,Andes Alpaca Co-op,2,59.00,22.00,118.00,74.00,1054,Y
5385,2025-02-16,Portland Pearl,Willamette,Vertex Climbing Harness,Climbing,Kitsap Forge,2,105.00,43.00,210.00,124.00,1012,Y
